"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Lionel Messi","Paris Saint-Germain","F",224,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Nuno Mendes","Paris Saint-Germain","D",225,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Ansu Fati","AS Monaco","F",226,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Marquinhos (D)","Paris Saint-Germain","D",227,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Mohamed-Ali Cho","OGC Nice","M",228,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Jonathan Ikone","Paris FC","F",229,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Emmanuel Emegha","RC Strasbourg Alsace","F",230,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Kylian Mbappe","AS Monaco","F",231,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Matias Fernandez-Pardo","LOSC Lille","M",232,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Neymar Jr","Paris Saint-Germain","F",233,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Kang-in Lee","Paris Saint-Germain","M",234,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Warren Zaire-Emery","Paris Saint-Germain","M",235,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Pierre-Emerick Aubameyang","Olympique de Marseille","F",236,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Ayyoub Bouaddi","LOSC Lille","M",237,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Brian Madjo ","FC Metz","F",238,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Jean-Pierre Papin ","Olympique de Marseille","F",239,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Guillaume Restes","Toulouse FC","G",240,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Ilan Kebbal","Paris FC","M",241,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Amine Gouiri ","Olympique de Marseille","F",242,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Olivier Giroud","LOSC Lille","F",243,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Joaquin Panichelli","RC Strasbourg Alsace","F",244,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Facundo Medina","Olympique de Marseille","D",245,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Esteban Lepaul","Stade Rennais FC","F",246,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Bradley Barcola","Paris Saint-Germain","M",247,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Thierry Henry","AS Monaco","F",248,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Zlatan Ibrahimovic","Paris Saint-Germain","F",249,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Silver","Denis Zakaria","AS Monaco","M",250,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Maghnes Akliouche","AS Monaco","M",201,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Matthis Abline","FC Nantes","F",202,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Alexsandro","LOSC Lille","D",203,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Mika Biereth","AS Monaco","F",204,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Ousmane Dembele","Paris Saint-Germain","M",205,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Vanderson","AS Monaco","D",206,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Julio Enciso","RC Strasbourg Alsace","F",207,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Matt O’Riley ","Olympique de Marseille","M",208,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Vitinha","Paris Saint-Germain","M",209,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Folarin Balogun","AS Monaco","F",210,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",211,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Mason Greenwood","Olympique de Marseille","F",212,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Malick Fofana","Olympique Lyonnais","M",213,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Lucas Chevalier","Paris Saint-Germain","G",214,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Takumi Minamino","AS Monaco","M",215,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Timothy Weah","Olympique de Marseille","F",216,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Igor Paixao","Olympique de Marseille","M",217,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Edinson Cavani","Paris Saint-Germain","F",218,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Eden Hazard","LOSC Lille","M",219,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Lamine Camara","AS Monaco","M",220,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Eric Cantona","Olympique de Marseille","F",221,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Arthur Vermeeren","Olympique de Marseille","M",222,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","George Weah ","Paris Saint-Germain","F",223,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Lionel Messi","Paris Saint-Germain","F",224,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Nuno Mendes","Paris Saint-Germain","D",225,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Ansu Fati","AS Monaco","F",226,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Marquinhos (D)","Paris Saint-Germain","D",227,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Mohamed-Ali Cho","OGC Nice","M",228,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Jonathan Ikone","Paris FC","F",229,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Emmanuel Emegha","RC Strasbourg Alsace","F",230,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Kylian Mbappe","AS Monaco","F",231,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Matias Fernandez-Pardo","LOSC Lille","M",232,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Neymar Jr","Paris Saint-Germain","F",233,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Kang-in Lee","Paris Saint-Germain","M",234,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Warren Zaire-Emery","Paris Saint-Germain","M",235,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Pierre-Emerick Aubameyang","Olympique de Marseille","F",236,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Ayyoub Bouaddi","LOSC Lille","M",237,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Brian Madjo ","FC Metz","F",238,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Jean-Pierre Papin ","Olympique de Marseille","F",239,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Guillaume Restes","Toulouse FC","G",240,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Ilan Kebbal","Paris FC","M",241,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Amine Gouiri ","Olympique de Marseille","F",242,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Olivier Giroud","LOSC Lille","F",243,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Joaquin Panichelli","RC Strasbourg Alsace","F",244,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Facundo Medina","Olympique de Marseille","D",245,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Esteban Lepaul","Stade Rennais FC","F",246,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Bradley Barcola","Paris Saint-Germain","M",247,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Thierry Henry","AS Monaco","F",248,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Zlatan Ibrahimovic","Paris Saint-Germain","F",249,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Teal Checker","Denis Zakaria","AS Monaco","M",250,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Maghnes Akliouche","AS Monaco","M",201,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Matthis Abline","FC Nantes","F",202,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Alexsandro","LOSC Lille","D",203,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Mika Biereth","AS Monaco","F",204,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Ousmane Dembele","Paris Saint-Germain","M",205,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Vanderson","AS Monaco","D",206,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Julio Enciso","RC Strasbourg Alsace","F",207,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Matt O’Riley ","Olympique de Marseille","M",208,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Vitinha","Paris Saint-Germain","M",209,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Folarin Balogun","AS Monaco","F",210,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",211,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Mason Greenwood","Olympique de Marseille","F",212,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Malick Fofana","Olympique Lyonnais","M",213,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Lucas Chevalier","Paris Saint-Germain","G",214,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Takumi Minamino","AS Monaco","M",215,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Timothy Weah","Olympique de Marseille","F",216,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Igor Paixao","Olympique de Marseille","M",217,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Edinson Cavani","Paris Saint-Germain","F",218,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Eden Hazard","LOSC Lille","M",219,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Lamine Camara","AS Monaco","M",220,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Eric Cantona","Olympique de Marseille","F",221,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Arthur Vermeeren","Olympique de Marseille","M",222,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","George Weah ","Paris Saint-Germain","F",223,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Lionel Messi","Paris Saint-Germain","F",224,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Nuno Mendes","Paris Saint-Germain","D",225,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Ansu Fati","AS Monaco","F",226,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Marquinhos (D)","Paris Saint-Germain","D",227,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Mohamed-Ali Cho","OGC Nice","M",228,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Jonathan Ikone","Paris FC","F",229,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Emmanuel Emegha","RC Strasbourg Alsace","F",230,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Kylian Mbappe","AS Monaco","F",231,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Matias Fernandez-Pardo","LOSC Lille","M",232,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Neymar Jr","Paris Saint-Germain","F",233,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Kang-in Lee","Paris Saint-Germain","M",234,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Warren Zaire-Emery","Paris Saint-Germain","M",235,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Pierre-Emerick Aubameyang","Olympique de Marseille","F",236,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Ayyoub Bouaddi","LOSC Lille","M",237,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Brian Madjo ","FC Metz","F",238,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Jean-Pierre Papin ","Olympique de Marseille","F",239,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Guillaume Restes","Toulouse FC","G",240,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Ilan Kebbal","Paris FC","M",241,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Amine Gouiri ","Olympique de Marseille","F",242,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Olivier Giroud","LOSC Lille","F",243,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Joaquin Panichelli","RC Strasbourg Alsace","F",244,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Facundo Medina","Olympique de Marseille","D",245,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Esteban Lepaul","Stade Rennais FC","F",246,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Bradley Barcola","Paris Saint-Germain","M",247,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Thierry Henry","AS Monaco","F",248,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Zlatan Ibrahimovic","Paris Saint-Germain","F",249,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White","Denis Zakaria","AS Monaco","M",250,20
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Maghnes Akliouche","AS Monaco","M",201,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Matthis Abline","FC Nantes","F",202,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Alexsandro","LOSC Lille","D",203,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Mika Biereth","AS Monaco","F",204,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Ousmane Dembele","Paris Saint-Germain","M",205,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Vanderson","AS Monaco","D",206,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Julio Enciso","RC Strasbourg Alsace","F",207,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Matt O’Riley ","Olympique de Marseille","M",208,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Vitinha","Paris Saint-Germain","M",209,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Folarin Balogun","AS Monaco","F",210,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",211,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Mason Greenwood","Olympique de Marseille","F",212,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Malick Fofana","Olympique Lyonnais","M",213,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Lucas Chevalier","Paris Saint-Germain","G",214,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Takumi Minamino","AS Monaco","M",215,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - White Sparkle","Timothy Weah","Olympique de Marseille","F",216,
